tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-M020,Brisbane,Hard,32,A,20160104,286,105453,2,,Kei Nishikori,R,178,JPN,26.0150581793,8,4235,105062,,,Mikhail Kukushkin,R,183,KAZ,28.0246406571,65,762,6-3 6-4,3,R16,89,5,2,61,40,29,13,10,5,6,3,0,58,36,23,10,9,4,7,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,284,104735,,Q,Tobias Kamke,R,180,GER,29.6235455168,277,185,106093,,WC,Benjamin Mitchell,R,,AUS,23.0937713895,231,225,6-2 6-4,3,R32,79,1,0,59,36,29,13,9,0,0,4,3,59,37,24,10,9,5,8,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,283,104678,,,Viktor Troicki,R,193,SRB,29.8973305955,22,1487,105449,,,Steve Johnson,R,188,USA,26.0287474333,32,1240,7-6(3) 6-1,3,R32,70,3,2,56,34,28,13,10,1,3,3,0,62,33,20,14,9,4,8,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,282,105777,,,Grigor Dimitrov,R,188,BUL,24.6379192334,28,1360,104468,5,,Gilles Simon,R,183,FRA,31.0198494182,15,2145,6-3 7-6(10),3,R32,125,8,6,81,46,36,18,11,6,7,2,3,91,55,36,16,10,3,5,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,280,111202,,,Hyeon Chung,U,,KOR,19.627652293,51,817,105032,,,Samuel Groth,R,,AUS,28.2108145106,60,782,7-6(8) 6-4,3,R32,102,2,3,73,48,35,14,11,2,4,11,3,84,52,39,10,11,8,11,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,279,106045,,,Denis Kudla,R,180,USA,23.3812457221,69,719,105441,,WC,John Patrick Smith,L,,AUS,26.083504449,129,459,4-6 6-3 6-2,3,R32,103,2,3,73,44,36,19,14,4,5,8,3,85,40,25,25,13,5,8,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,278,106233,8,,Dominic Thiem,R,,AUT,22.3353867214,20,1600,105902,,WC,James Duckworth,R,183,AUS,23.9534565366,120,485,3-6 6-4 6-3,3,R32,113,4,2,80,48,35,21,14,2,4,14,1,93,42,32,26,14,6,9,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,277,105676,6,,David Goffin,R,163,BEL,25.0759753593,16,1880,105064,,,Thomaz Bellucci,L,188,BRA,28.0136892539,37,1105,6-4 6-4,3,R32,82,3,4,57,30,23,16,10,1,2,7,2,66,40,25,15,10,7,10,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,276,106298,,,Lucas Pouille,R,,FRA,21.8617385352,78,672,106415,,Q,Yoshihito Nishioka,L,,JPN,20.2710472279,117,495,4-6 6-3 7-5,3,R32,143,17,2,95,64,53,15,16,2,4,4,3,120,64,42,30,15,12,15,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,275,104471,,Q,Ivan Dodig,R,183,CRO,31.0034223135,87,636,117352,,Q,Oliver Anderson,U,,AUS,17.6810403833,813,25,6-3 6-2,3,R32,67,11,2,49,30,24,13,9,0,0,3,1,52,30,22,9,8,3,6,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,273,106071,7,,Bernard Tomic,R,193,AUS,23.2032854209,18,1675,103917,,,Nicolas Mahut,R,190,FRA,33.9520876112,71,710,6-4 6-3,3,R32,69,8,0,59,34,28,14,10,4,5,4,1,50,29,21,10,9,3,6,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,272,103285,,PR,Radek Stepanek,R,185,CZE,37.1033538672,197,252,105583,,,Dusan Lajovic,R,180,SRB,25.5140314853,76,678,6-0 6-3,3,R32,67,3,2,48,25,18,16,8,2,2,0,2,46,25,15,8,7,4,8,,,,,,,,,,,,,,,,,,,,
2016-M020,Brisbane,Hard,32,A,20160104,271,105062,,,Mikhail Kukushkin,R,183,KAZ,28.0246406571,65,762,104797,,,Denis Istomin,R,188,UZB,29.325119781,61,781,6-2 7-5,3,R32,84,1,3,67,36,27,20,10,3,3,6,0,53,32,22,12,10,4,7,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,300,104527,1,,Stanislas Wawrinka,R,183,SUI,30.7707049966,4,6865,106432,8,,Borna Coric,R,,CRO,19.1375770021,44,941,6-3 7-5,3,F,86,15,3,69,38,34,18,11,5,5,2,1,63,39,27,12,10,1,3,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,299,104527,1,,Stanislas Wawrinka,R,183,SUI,30.7707049966,4,6865,105332,3,,Benoit Paire,R,196,FRA,26.6584531143,19,1633,6-3 6-4,3,SF,65,6,1,61,37,26,17,10,1,1,2,3,53,29,24,10,9,2,4,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,298,106432,8,,Borna Coric,R,,CRO,19.1375770021,44,941,105379,,,Aljaz Bedene,R,181,GBR,26.4640657084,45,939,7-6(5) 6-7(5) 6-3,3,SF,176,17,1,134,92,66,20,17,8,11,16,0,106,73,52,17,16,9,13,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,297,104527,1,,Stanislas Wawrinka,R,183,SUI,30.7707049966,4,6865,104198,5,,Guillermo Garcia Lopez,R,188,ESP,32.5859000684,27,1430,6-4 6-4,3,QF,77,14,0,51,38,31,8,10,0,1,5,2,74,44,26,16,10,6,9,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,296,105332,3,,Benoit Paire,R,196,FRA,26.6584531143,19,1633,105341,,Q,Thomas Fabbiano,U,,ITA,26.6091718001,157,362,6-4 7-5,3,QF,89,14,5,88,39,28,19,11,6,10,0,2,72,57,33,3,11,4,10,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,295,106432,8,,Borna Coric,R,,CRO,19.1375770021,44,941,105138,4,,Roberto Bautista Agut,R,,ESP,27.7234770705,25,1480,3-6 6-4 7-6(1),3,QF,150,9,2,97,60,43,21,15,5,8,10,5,113,77,52,15,16,3,6,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,294,105379,,,Aljaz Bedene,R,181,GBR,26.4640657084,45,939,106368,,WC,Ramkumar Ramanathan,R,,IND,21.1553730322,248,209,6-7(5) 6-4 6-3,3,QF,138,9,2,101,63,50,24,16,3,3,6,2,96,60,43,19,15,1,3,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,293,104527,1,,Stanislas Wawrinka,R,183,SUI,30.7707049966,4,6865,126094,,WC,Andrey Rublev,R,,RUS,18.2067077344,185,270,6-3 6-2,3,R16,52,6,1,44,28,23,13,9,0,0,2,2,53,39,23,7,8,6,9,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,292,104198,5,,Guillermo Garcia Lopez,R,188,ESP,32.5859000684,27,1430,105302,,Q,Ante Pavic,U,,CRO,26.8281998631,449,90,7-6(5) 6-1,3,R16,85,4,4,81,44,34,19,10,9,9,7,3,53,36,27,8,9,5,7,,,,,,,,,,,,,,,,,,,,
