tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-7182,Happy Valley CH,Hard,32,C,20160104,285,104534,1,,Dudi Sela,R,175,ISR,30.7515400411,100,578,105590,,,Uladzimir Ignatik,R,,BLR,25.4757015743,215,237,6-4 7-6(4),3,R32,92,7,2,68,46,36,11,11,3,4,6,7,86,49,34,16,11,9,11,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,284,105595,,Q,Dayne Kelly,U,,AUS,25.4510609172,500,74,105554,,,Daniel Evans,R,175,GBR,25.6180698152,183,274,7-5 6-4,3,R32,91,10,5,61,35,28,16,11,1,2,2,3,84,48,26,22,11,5,8,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,283,105166,,Q,Peter Polansky,R,180,CAN,27.5537303217,712,36,126207,,,Francis Tiafoe,R,,USA,17.954825462,176,286,7-6(4) 5-7 6-4,3,R32,142,11,3,117,81,53,24,17,3,5,14,6,120,62,46,31,17,4,6,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,282,105596,,,Jan Satral,U,,CZE,25.4483230664,224,231,104873,5,,Aleksandr Nedovyesov,R,,KAZ,28.8843258042,162,345,6-3 5-7 6-3,3,R32,125,5,3,95,54,39,22,15,5,7,5,3,117,81,45,21,15,6,10,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,281,105655,,,Hiroki Moriya,R,,JPN,25.2183436003,199,251,104997,4,,Igor Sijsling,R,190,NED,28.3805612594,145,407,3-6 6-1 6-4,3,R32,89,3,5,82,37,26,22,13,6,10,7,7,77,43,31,11,13,4,10,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,280,104979,,,Andrey Golubev,R,185,KAZ,28.4544832307,206,241,105454,,,Brydan Klein,R,183,AUS,26.0095824778,184,272,7-6(7) 7-5,3,R32,101,3,3,84,51,38,19,12,4,5,8,3,70,37,28,18,12,0,2,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,279,105916,,,Marton Fucsovics,U,,HUN,23.9041752225,214,237,106390,,,Matteo Donati,R,,ITA,20.848733744,180,280,6-4 6-4,3,R32,73,5,2,60,42,31,12,10,0,0,5,1,66,47,28,13,10,3,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,278,105974,,Q,Maverick Banes,U,,AUS,23.7344284736,433,99,104813,6,,Grega Zemlja,R,183,SLO,29.2648870637,172,297,6-4 7-6(3),3,R32,86,4,2,67,41,31,18,11,1,2,11,1,78,48,37,10,11,3,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,277,126203,8,,Taylor Harry Fritz,U,,USA,18.1848049281,174,290,117360,,WC,Marc Polmans,U,,AUS,18.674880219,841,22,6-2 6-2,3,R32,64,5,2,39,19,16,14,8,1,2,0,3,65,37,22,8,8,4,9,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,276,105512,,,Alexander Sarkissian,R,,USA,25.7549623546,198,252,105376,,,Peter Gojowczyk,R,185,GER,26.4722792608,194,254,7-6(4) 2-6 6-1,3,R32,96,12,4,86,51,36,24,14,0,2,14,5,90,55,41,15,13,3,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,275,105472,,,Nils Langer,U,,GER,25.9411362081,218,236,105881,,WC,Matthew Barton,R,,AUS,24.0465434634,299,167,7-5 6-3,3,R32,64,2,1,48,26,23,17,10,0,0,9,2,64,39,29,13,11,2,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,274,106109,,WC,Alex Bolt,L,,AUS,22.9952087611,269,194,105292,3,,Alejandro Gonzalez,R,,COL,26.9048596851,141,425,6-3 6-4,3,R32,70,8,3,56,37,33,9,10,0,1,0,2,68,47,28,11,9,8,11,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,273,110602,,,Dennis Novak,R,,AUT,22.3518138261,211,239,105952,7,,Renzo Olivo,R,,ARG,23.8056125941,173,296,7-5 7-6(0),3,R32,94,5,5,84,60,41,12,12,3,5,4,6,70,42,29,14,12,4,7,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,272,105060,,,Aldin Setkic,R,193,BIH,28.038329911,203,246,105654,,,Daniel Nguyen,U,,USA,25.2183436003,216,237,7-6(5) 6-1,3,R32,97,2,0,54,35,28,14,9,0,0,3,5,67,35,24,18,10,2,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,271,111451,,WC,Bradley Mousley,U,,AUS,20.0027378508,559,60,111513,,,Laslo Djere,R,,SRB,20.59137577,186,270,7-5 7-5,3,R32,81,5,7,70,42,36,16,12,2,2,8,7,70,39,32,15,12,4,6,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,270,106225,,Q,Andrew Whittington,R,,AUS,22.3983572895,592,55,106216,2,,Bjorn Fratangelo,R,,USA,22.4613278576,128,463,6-3 3-6 6-3,3,R32,94,5,4,86,57,44,14,14,4,6,2,4,65,38,29,13,13,1,4,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,269,105974,5,,Maverick Banes,U,,AUS,23.7344284736,433,99,126498,,,Damian Farinola,U,,AUS,23.5619438741,,,6-0 6-2,3,Q3,61,1,0,40,29,20,10,7,1,1,1,3,52,34,18,4,7,7,12,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,268,106225,8,,Andrew Whittington,R,,AUS,22.3983572895,592,55,126846,,,Aleksandar Vukic,R,,AUS,19.7453798768,718,35,7-6(5) 6-2,3,Q3,91,5,5,68,40,30,15,10,2,3,4,3,69,34,27,13,10,5,8,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,267,105595,6,,Dayne Kelly,U,,AUS,25.4510609172,500,74,105325,3,,Germain Gigounon,U,,BEL,26.7077344285,258,203,4-6 6-4 6-3,3,Q3,106,8,2,78,54,43,13,15,1,3,3,2,96,70,41,18,14,10,13,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,266,105166,,,Peter Polansky,R,180,CAN,27.5537303217,712,36,104594,4,,Marinko Matosevic,R,194,AUS,30.4065708419,296,169,6-4 6-4,3,Q3,92,2,2,74,46,32,17,10,6,6,2,4,71,40,27,15,10,3,5,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,265,126498,,,Damian Farinola,U,,AUS,23.5619438741,,,104920,1,,Denys Molchanov,R,,UKR,28.6379192334,236,219,2-6 6-1 6-2,3,Q2,109,0,6,99,59,40,17,12,18,21,5,1,70,44,26,11,11,4,9,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,264,105974,5,,Maverick Banes,U,,AUS,23.7344284736,433,99,126574,,,Daniel Hobart,U,,AUS,17.8206707734,1031,11,6-2 7-6(1),3,Q2,66,4,0,49,30,26,18,10,0,0,6,2,66,45,34,6,10,2,4,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,263,126846,,,Aleksandar Vukic,R,,AUS,19.7453798768,718,35,104810,2,,Zhe Li,U,,CHN,29.2895277207,249,208,1-6 7-6(3) 7-6(8),3,Q2,128,5,3,112,74,52,16,15,8,12,8,1,101,66,50,18,16,1,3,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,262,106225,8,,Andrew Whittington,R,,AUS,22.3983572895,592,55,106425,,,Blake Mott,U,,AUS,19.704312115,674,42,7-6(9) 7-5,3,Q2,96,4,0,68,38,29,20,12,0,1,2,4,68,41,33,14,12,1,3,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,260,105595,6,,Dayne Kelly,U,,AUS,25.4510609172,500,74,106321,,,Xin Gao,U,,CHN,21.6481861739,835,23,6-4 6-2,3,Q2,63,4,0,44,31,28,6,9,0,1,1,1,60,33,21,9,9,4,8,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,259,104594,4,,Marinko Matosevic,R,194,AUS,30.4065708419,296,169,122059,,,Steven De Waard,R,,AUS,24.6680355921,1161,8,6-3 6-1,3,Q2,55,6,2,45,29,23,7,8,0,1,2,6,55,32,18,8,8,4,9,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,258,105166,,,Peter Polansky,R,180,CAN,27.5537303217,712,36,117358,7,,Harry Bourchier,R,,AUS,19.9452429843,505,74,6-3 5-7 6-3,3,Q2,110,4,3,104,56,36,28,15,6,9,5,9,90,47,29,23,15,5,10,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,255,126574,,,Daniel Hobart,U,,AUS,17.8206707734,1031,11,200512,,WC,Patrick Fitzgerald,U,,AUS,19.8466803559,,,6-4 6-1,3,Q1,55,4,3,49,25,19,15,8,5,6,0,3,60,36,15,13,9,6,11,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,252,126846,,,Aleksandar Vukic,R,,AUS,19.7453798768,718,35,124045,,WC,Lawrence Bataljin,R,,AUS,19.6194387406,,,6-1 6-1,3,Q1,97,3,1,61,41,28,11,7,7,7,0,2,46,36,18,2,7,5,10,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,251,106425,,,Blake Mott,U,,AUS,19.704312115,674,42,126575,,WC,Brian Tran,U,,AUS,17.8809034908,,,6-2 6-1,3,Q1,78,0,1,50,27,23,10,8,0,1,0,4,60,37,17,10,7,8,13,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,247,106321,,,Xin Gao,U,,CHN,21.6481861739,835,23,117359,,,Jake Delaney,U,,AUS,18.6420260096,1282,5,6-2 7-6(5),3,Q1,109,3,1,58,34,27,16,10,1,2,5,2,70,46,26,13,10,3,6,,,,,,,,,,,,,,,,,,,,
2016-7182,Happy Valley CH,Hard,32,C,20160104,243,105166,,,Peter Polansky,R,180,CAN,27.5537303217,712,36,126237,,,Gian Marco Moroni,U,,ITA,17.8891170431,2220,1,6-3 6-1,3,Q1,104,5,1,49,34,26,9,8,0,0,0,6,54,33,21,7,8,5,9,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,300,105589,8,,Gerald Melzer,L,,AUT,25.4784394251,166,318,105678,,,Axel Michon,L,,FRA,25.0513347023,284,181,4-6 6-4 6-0,3,F,131,3,4,90,54,35,15,13,8,12,3,2,90,54,26,18,13,12,19,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,299,105678,,,Axel Michon,L,,FRA,25.0513347023,284,181,105487,5,,Facundo Bagnis,L,,ARG,25.8507871321,140,428,6-1 6-3,3,SF,79,2,1,48,29,24,11,8,3,3,7,6,70,41,27,8,8,6,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,298,105589,8,,Gerald Melzer,L,,AUT,25.4784394251,166,318,106148,3,,Roberto Carballes Baena,R,,ESP,22.7843942505,131,449,4-6 6-2 6-3,3,SF,126,5,2,73,42,34,10,13,4,7,1,4,95,68,40,12,14,9,15,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,297,105487,5,,Facundo Bagnis,L,,ARG,25.8507871321,140,428,105338,,Q,Maximiliano Estevez,L,,ARG,26.6310746064,405,107,7-5 7-5,3,QF,111,4,6,74,45,34,12,12,7,10,0,6,75,48,27,12,12,6,11,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,296,105678,,,Axel Michon,L,,FRA,25.0513347023,284,181,105782,,,Enrique Lopez Perez,U,,ESP,24.5886379192,479,82,6-3 3-6 6-1,3,QF,115,2,3,85,59,37,11,13,7,11,4,3,65,42,25,8,12,2,8,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,295,106148,3,,Roberto Carballes Baena,R,,ESP,22.7843942505,131,449,105819,,,Guido Andreozzi,R,,ARG,24.4161533196,267,195,6-2 7-6(8),3,QF,85,2,1,55,37,31,17,10,1,1,2,3,62,42,26,13,10,0,2,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,294,105589,8,,Gerald Melzer,L,,AUT,25.4784394251,166,318,106329,,Q,Thiago Monteiro,L,,BRA,21.5961670089,463,85,6-2 6-4,3,QF,86,3,1,63,44,35,8,9,3,3,3,0,58,37,24,8,9,5,8,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,293,105338,,Q,Maximiliano Estevez,L,,ARG,26.6310746064,405,107,105091,,Q,Peter Torebko,R,,GER,27.8986995209,425,100,7-6(6) 6-3,3,R16,143,2,5,95,66,39,12,11,10,14,5,4,88,61,33,12,10,8,13,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,292,105487,5,,Facundo Bagnis,L,,ARG,25.8507871321,140,428,106105,,,Guilherme Clezar,R,,BRA,23.0088980151,175,290,3-6 6-4 6-4,3,R16,132,15,7,91,54,40,21,15,4,7,3,4,83,48,35,18,14,2,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,291,105678,,,Axel Michon,L,,FRA,25.0513347023,284,181,122536,,WC,Juan Pablo Paz,R,,ARG,20.9993155373,454,89,6-2 6-7(2) 6-4,3,R16,142,0,2,95,48,29,29,15,2,6,7,5,90,55,40,14,15,3,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,290,105782,,,Enrique Lopez Perez,U,,ESP,24.5886379192,479,82,105911,,WC,Andrea Collarini,L,,ARG,23.9260780287,472,83,7-5 4-6 7-6(7),3,R16,160,7,4,114,72,47,27,17,6,9,3,5,107,74,51,17,17,2,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,289,105819,,,Guido Andreozzi,R,,ARG,24.4161533196,267,195,105274,,,Patricio Heras,U,,ARG,26.9514031485,366,121,6-2 6-3,3,R16,91,0,1,58,37,21,15,9,1,3,2,4,73,50,24,10,8,9,14,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,288,106148,3,,Roberto Carballes Baena,R,,ESP,22.7843942505,131,449,105917,,WC,Gianni Mina,R,185,FRA,23.9014373717,580,57,6-4 6-4,3,R16,115,2,3,59,44,31,9,10,4,5,2,6,83,47,32,15,10,9,12,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,287,105589,8,,Gerald Melzer,L,,AUT,25.4784394251,166,318,106292,,,Hernan Casanova,U,,ARG,21.9082819986,369,119,6-3 6-2,3,R16,71,2,2,57,29,17,15,8,5,7,1,0,52,41,18,5,9,4,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,286,106329,,Q,Thiago Monteiro,L,,BRA,21.5961670089,463,85,105559,,,Jonathan Eysseric,L,180,FRA,25.607118412,260,202,4-6 6-4 7-5,3,R16,161,3,7,102,56,43,23,16,3,5,9,8,121,53,42,31,16,6,9,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,285,105338,,Q,Maximiliano Estevez,L,,ARG,26.6310746064,405,107,104547,1,,Horacio Zeballos,L,188,ARG,30.688569473,124,475,7-6(6) 7-5,3,R32,131,4,5,87,49,33,21,12,5,8,10,4,86,53,34,13,12,5,9,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,284,105091,,Q,Peter Torebko,R,,GER,27.8986995209,425,100,111506,,,Maxime Hamou,R,,FRA,20.5749486653,332,140,7-6(4) 6-7(4) 7-5,3,R32,157,4,4,123,94,65,13,18,7,10,3,1,123,80,52,22,18,6,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,283,106105,,,Guilherme Clezar,R,,BRA,23.0088980151,175,290,105877,,,Emilio Gomez,R,,ECU,24.1013004791,319,151,6-2 6-1,3,R32,56,4,3,39,24,21,9,8,1,2,1,3,49,30,16,6,7,5,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,282,105487,5,,Facundo Bagnis,L,,ARG,25.8507871321,140,428,111508,,Q,Juan Ignacio Galarza,R,,ARG,21.7987679671,386,113,6-3 7-6(5),3,R32,98,12,8,86,48,35,22,11,4,5,3,3,74,45,32,13,10,3,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,281,122536,,WC,Juan Pablo Paz,R,,ARG,20.9993155373,454,89,106032,4,,Facundo Arguello,R,,ARG,23.4168377823,137,431,6-0 5-7 6-4,3,R32,137,6,1,92,58,42,16,14,5,8,0,3,79,48,32,13,14,4,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,280,105678,,,Axel Michon,L,,FRA,25.0513347023,284,181,105871,,,Sekou Bangoura,R,,USA,24.128678987,295,170,3-6 6-3 7-6(5),3,R32,164,3,3,99,56,40,22,15,4,8,6,4,101,73,48,14,15,6,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,279,105782,,,Enrique Lopez Perez,U,,ESP,24.5886379192,479,82,106431,,WC,Francisco Bahamonde,U,,ARG,19.1567419576,362,123,6-1 3-6 6-3,3,R32,120,2,4,77,51,33,12,13,1,4,3,0,77,49,26,15,12,6,11,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,278,105911,,WC,Andrea Collarini,L,,ARG,23.9260780287,472,83,104216,7,,Maximo Gonzalez,R,175,ARG,32.4599589322,147,404,4-6 6-0 6-4,3,R32,124,2,6,78,51,35,9,13,3,7,2,5,96,61,36,12,13,7,14,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,277,105274,,,Patricio Heras,U,,ARG,26.9514031485,366,121,105413,6,,Andrej Martin,R,180,SVK,26.288843258,146,406,6-4 6-3,3,R32,77,0,4,56,32,24,12,10,0,2,3,2,49,31,20,7,9,3,7,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,276,105819,,,Guido Andreozzi,R,,ARG,24.4161533196,267,195,111797,,,Nicolas Jarry,R,,CHI,20.2327173169,372,118,6-3 6-4,3,R32,74,3,2,54,33,26,13,10,3,4,7,0,65,47,28,8,9,2,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,275,105917,,WC,Gianni Mina,R,185,FRA,23.9014373717,580,57,105497,,,Jose Hernandez,U,,DOM,25.8124572211,244,210,6-7(4) 7-5 6-2,3,R32,158,14,4,101,58,44,19,16,1,4,6,8,107,65,44,20,16,9,15,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,274,106148,3,,Roberto Carballes Baena,R,,ESP,22.7843942505,131,449,105948,,,Federico Coria,R,,ARG,23.8220396988,389,112,6-4 3-6 6-3,3,R32,118,3,3,84,51,27,24,14,6,10,2,3,76,41,27,16,14,4,9,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,273,105589,8,,Gerald Melzer,L,,AUT,25.4784394251,166,318,106044,,,Nicolas Kicker,R,,ARG,23.3839835729,179,281,6-4 7-6(4),3,R32,93,4,3,68,38,30,16,11,3,5,4,6,65,45,32,7,11,1,4,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,272,106292,,,Hernan Casanova,U,,ARG,21.9082819986,369,119,106164,,,Tomas Lipovsek Puches,U,,ARG,22.7159479808,330,143,3-6 6-4 6-3,3,R32,125,0,2,89,65,37,11,14,4,10,0,2,90,63,34,12,14,5,12,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,271,105559,,,Jonathan Eysseric,L,180,FRA,25.607118412,260,202,105271,,,Gonzalo Escobar,L,,ECU,26.9541409993,354,129,6-2 6-7(4) 6-3,3,R32,134,14,6,85,51,42,17,15,0,2,0,2,82,51,30,19,14,2,7,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,270,106329,,Q,Thiago Monteiro,L,,BRA,21.5961670089,463,85,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.9178644764,125,473,3-6 6-3 6-4,3,R32,119,7,2,91,62,44,18,14,2,3,3,2,86,59,41,15,14,8,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,269,111508,1,,Juan Ignacio Galarza,R,,ARG,21.7987679671,386,113,122441,,,Juan Manuel Matute,R,,ARG,24.0191649555,1087,10,6-3 6-2,3,Q3,64,0,1,58,42,28,10,9,2,3,0,2,52,24,14,11,8,3,7,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,268,105338,2,,Maximiliano Estevez,L,,ARG,26.6310746064,405,107,106162,8,,Franco Agamenone,U,,ARG,22.7214236824,643,47,3-6 6-0 6-4,3,Q3,138,4,7,89,58,39,16,12,8,10,0,0,79,54,32,12,13,5,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,267,105091,3,,Peter Torebko,R,,GER,27.8986995209,425,100,105571,,,Fabricio Neis,U,,BRA,25.5550992471,800,26,3-6 6-3 6-1,3,Q3,107,3,5,75,47,31,18,12,2,4,5,3,70,41,29,12,13,3,8,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,266,106329,5,,Thiago Monteiro,L,,BRA,21.5961670089,463,85,106006,4,,Agustin Velotti,R,,ARG,23.613963039,447,92,4-6 7-6(3) 6-4,3,Q3,159,7,2,126,71,50,31,16,12,14,6,3,93,60,45,19,16,3,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,265,111508,1,,Juan Ignacio Galarza,R,,ARG,21.7987679671,386,113,106380,,,Gonzalo Villanueva,R,,ARG,20.9746748802,694,39,7-6(4) 4-6 6-3,3,Q2,139,7,2,95,55,44,25,16,2,3,6,1,97,39,29,39,15,4,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,264,122441,,,Juan Manuel Matute,R,,ARG,24.0191649555,1087,10,105120,7,,Andres Molteni,R,,ARG,27.8056125941,579,57,6-1 6-3,3,Q2,61,7,0,41,21,18,14,8,0,0,1,2,49,29,17,8,8,2,6,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,263,105338,2,,Maximiliano Estevez,L,,ARG,26.6310746064,405,107,122571,,,Franco Emanuel Egea,U,,ARG,20.0082135524,777,28,6-0 7-5,3,Q2,81,8,4,53,27,20,18,9,3,3,1,3,73,43,24,15,9,6,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,262,106162,8,,Franco Agamenone,U,,ARG,22.7214236824,643,47,105771,,,Nicolas Alejandro De Gregorio,R,,ARG,24.6543463381,1406,4,6-1 6-4,3,Q2,75,1,4,56,42,33,6,9,2,2,0,2,50,25,18,10,8,2,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,261,105091,3,,Peter Torebko,R,,GER,27.8986995209,425,100,122341,,,Sebastian Exequiel Pini,R,,ARG,21.4592744695,735,33,6-3 6-1,3,Q2,71,5,3,42,23,19,11,8,1,2,0,5,67,37,23,9,8,11,16,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,260,105571,,,Fabricio Neis,U,,BRA,25.5550992471,800,26,106203,6,,Pedro Sakamoto,U,,BRA,22.5160848734,502,74,6-3 7-5,3,Q2,83,12,4,77,36,27,22,11,7,9,1,2,56,38,26,7,10,1,5,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,259,106006,4,,Agustin Velotti,R,,ARG,23.613963039,447,92,126236,,,Facundo Jofre,U,,ARG,20.900752909,1694,2,6-1 6-0,3,Q2,59,7,1,38,17,16,11,6,1,1,0,4,39,20,7,5,7,4,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,256,106380,,,Gonzalo Villanueva,R,,ARG,20.9746748802,694,39,106182,,,Dante Gennaro,U,,ARG,22.6420260096,1122,9,6-3 3-6 6-3,3,Q1,127,7,4,81,39,31,25,14,2,4,1,5,90,53,34,19,13,6,9,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,255,122441,,,Juan Manuel Matute,R,,ARG,24.0191649555,1087,10,109632,,,Matt Seeberger,R,,USA,31.4004106776,1225,6,6-1 6-7(4) 6-4,3,Q1,118,6,4,111,48,12,35,15,9,19,5,3,83,37,10,14,14,3,16,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,252,122571,,,Franco Emanuel Egea,U,,ARG,20.0082135524,777,28,106059,,,Michel Vernier,U,,CHI,23.2689938398,797,26,7-6(8) 5-7 6-2,3,Q1,168,2,5,112,64,43,22,16,6,11,2,3,94,62,43,13,16,4,10,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,248,122341,,,Sebastian Exequiel Pini,R,,ARG,21.4592744695,735,33,144973,,,Santiago Fa Rodriguez Taverna,R,,ARG,16.4709103354,903,18,6-2 7-5,3,Q1,98,1,1,62,44,30,9,10,4,6,0,4,65,28,16,18,10,6,11,,,,,,,,,,,,,,,,,,,,
2016-7436,Mendoza CH,Clay,32,C,20160104,247,105571,,,Fabricio Neis,U,,BRA,25.5550992471,800,26,121651,,,Cristobal Grandon Diaz,U,,CHI,24.59137577,1407,4,6-4 6-7(3) 6-2,3,Q1,126,10,5,95,56,47,18,15,6,8,5,7,91,41,29,27,15,7,12,,,,,,,,,,,,,,,,,,,,
2016-2205,Noumea CH,Hard,32,C,20160104,300,105173,1,,Adrian Mannarino,L,183,FRA,27.5154004107,47,930,104268,2,,Alejandro Falla,L,185,COL,32.1396303901,122,484,5-7 6-2 6-2,3,F,110,14,1,76,47,32,19,14,1,3,2,6,87,56,36,11,14,2,7,,,,,,,,,,,,,,,,,,,,
2016-2205,Noumea CH,Hard,32,C,20160104,299,105173,1,,Adrian Mannarino,L,183,FRA,27.5154004107,47,930,104978,7,,Daniel Brands,R,196,GER,28.4681724846,159,358,6-3 6-4,3,SF,67,4,2,45,20,17,20,9,0,0,8,3,54,38,27,8,10,4,7,,,,,,,,,,,,,,,,,,,,
